BudgetID,DateKey,SegmentID,GeographyID,BudgetRevenue,BudgetCOGS,BudgetOpEx,BudgetGrossProfit,BudgetOperatingIncome
1662,20260701,3,6,2252347.25,788321.54,788321.54,1464025.71,675704.17
1663,20260701,3,7,7283107.7,2549087.69,2549087.69,4734020.01,2184932.32
1664,20260701,3,8,8459419.79,2960796.93,2960796.93,5498622.86,2537825.93
1665,20260701,3,9,2603654.55,911279.09,911279.09,1692375.46,781096.37
1666,20260701,3,10,4726268.0,1654193.8,1654193.8,3072074.2,1417880.4
1667,20260701,3,11,8235587.12,2882455.49,2882455.49,5353131.63,2470676.14
1668,20260701,3,12,4324227.57,1513479.65,1513479.65,2810747.92,1297268.27
1669,20260701,3,13,7956524.56,2784783.6,2784783.6,5171740.96,2386957.36
1670,20260701,3,14,3006983.3,1052444.15,1052444.15,1954539.15,902095.0
1671,20260701,3,15,3989449.41,1396307.29,1396307.29,2593142.12,1196834.83
1672,20260701,3,16,8522065.53,2982722.94,2982722.94,5539342.59,2556619.65
1673,20260701,3,17,7251571.03,2538049.86,2538049.86,4713521.17,2175471.31
1674,20260701,3,18,3267167.63,1143508.67,1143508.67,2123658.96,980150.29
1675,20260801,1,1,8889672.9,4000352.8,3111385.52,4889320.1,1777934.58
1676,20260801,1,2,8734005.88,3930302.65,3056902.06,4803703.23,1746801.17
1677,20260801,1,3,6454609.73,2904574.38,2259113.41,3550035.35,1290921.94
1678,20260801,1,4,4376691.32,1969511.09,1531841.96,2407180.23,875338.27
1679,20260801,1,5,7475908.89,3364159.0,2616568.11,4111749.89,1495181.78
1680,20260801,1,6,3873624.36,1743130.96,1355768.53,2130493.4,774724.87
1681,20260801,1,7,9587418.94,4314338.52,3355596.63,5273080.42,1917483.79
1682,20260801,1,8,6754281.27,3039426.57,2363998.44,3714854.7,1350856.26
1683,20260801,1,9,5256322.84,2365345.28,1839712.99,2890977.56,1051264.57
1684,20260801,1,10,6654460.12,2994507.05,2329061.04,3659953.07,1330892.03
1685,20260801,1,11,8987762.12,4044492.95,3145716.74,4943269.17,1797552.43
1686,20260801,1,12,3027298.6,1362284.37,1059554.51,1665014.23,605459.72
1687,20260801,1,13,4874112.13,2193350.46,1705939.25,2680761.67,974822.42
1688,20260801,1,14,9138032.99,4112114.85,3198311.55,5025918.14,1827606.59
1689,20260801,1,15,4739552.67,2132798.7,1658843.43,2606753.97,947910.54
1690,20260801,1,16,7409946.4,3334475.88,2593481.24,4075470.52,1481989.28
1691,20260801,1,17,9092804.27,4091761.92,3182481.49,5001042.35,1818560.86
1692,20260801,1,18,5738539.43,2582342.74,2008488.8,3156196.69,1147707.89
1693,20260801,2,1,7468578.31,2240573.49,2614002.41,5228004.82,2614002.41
1694,20260801,2,2,6718444.11,2015533.23,2351455.44,4702910.88,2351455.44
1695,20260801,2,3,5676241.77,1702872.53,1986684.62,3973369.24,1986684.62
1696,20260801,2,4,4436336.04,1330900.81,1552717.61,3105435.23,1552717.62
1697,20260801,2,5,8922345.03,2676703.51,3122820.76,6245641.52,3122820.76
1698,20260801,2,6,8259007.08,2477702.12,2890652.48,5781304.96,2890652.48
1699,20260801,2,7,10087261.99,3026178.6,3530541.7,7061083.39,3530541.69
1700,20260801,2,8,9793035.12,2937910.54,3427562.29,6855124.58,3427562.29
1701,20260801,2,9,8195400.82,2458620.25,2868390.29,5736780.57,2868390.28
1702,20260801,2,10,8672419.03,2601725.71,3035346.66,6070693.32,3035346.66
1703,20260801,2,11,10105896.68,3031769.0,3537063.84,7074127.68,3537063.84
1704,20260801,2,12,4249570.81,1274871.24,1487349.78,2974699.57,1487349.79
1705,20260801,2,13,9601984.91,2880595.47,3360694.72,6721389.44,3360694.72
1706,20260801,2,14,7366269.23,2209880.77,2578194.23,5156388.46,2578194.23
1707,20260801,2,15,3151685.9,945505.77,1103090.06,2206180.13,1103090.07
1708,20260801,2,16,3989264.42,1196779.33,1396242.55,2792485.09,1396242.54
1709,20260801,2,17,4272442.96,1281732.89,1495355.04,2990710.07,1495355.03
1710,20260801,2,18,5196749.81,1559024.94,1818862.43,3637724.87,1818862.44
1711,20260801,3,1,7591773.14,2657120.6,2657120.6,4934652.54,2277531.94
1712,20260801,3,2,4636712.97,1622849.54,1622849.54,3013863.43,1391013.89
1713,20260801,3,3,4206839.0,1472393.65,1472393.65,2734445.35,1262051.7
1714,20260801,3,4,4871241.24,1704934.43,1704934.43,3166306.81,1461372.38
1715,20260801,3,5,8442851.19,2954997.92,2954997.92,5487853.27,2532855.35
1716,20260801,3,6,6748332.57,2361916.4,2361916.4,4386416.17,2024499.77
1717,20260801,3,7,6493577.49,2272752.12,2272752.12,4220825.37,1948073.25
1718,20260801,3,8,5025185.05,1758814.77,1758814.77,3266370.28,1507555.51
1719,20260801,3,9,8386239.22,2935183.73,2935183.73,5451055.49,2515871.76
1720,20260801,3,10,5227930.65,1829775.73,1829775.73,3398154.92,1568379.19
1721,20260801,3,11,8769420.06,3069297.02,3069297.02,5700123.04,2630826.02
1722,20260801,3,12,3480471.6,1218165.06,1218165.06,2262306.54,1044141.48
1723,20260801,3,13,6761002.25,2366350.79,2366350.79,4394651.46,2028300.67
1724,20260801,3,14,6987895.82,2445763.54,2445763.54,4542132.28,2096368.74
1725,20260801,3,15,7046810.99,2466383.85,2466383.85,4580427.14,2114043.29
1726,20260801,3,16,4371190.06,1529916.52,1529916.52,2841273.54,1311357.02
1727,20260801,3,17,5038985.0,1763644.75,1763644.75,3275340.25,1511695.5
1728,20260801,3,18,8077366.53,2827078.29,2827078.29,5250288.24,2423209.95
1729,20260901,1,1,7057317.76,3175792.99,2470061.22,3881524.77,1411463.55
1730,20260901,1,2,5966622.51,2684980.13,2088317.88,3281642.38,1193324.5
1731,20260901,1,3,8371294.64,3767082.59,2929953.12,4604212.05,1674258.93
1732,20260901,1,4,3042074.56,1368933.55,1064726.1,1673141.01,608414.91
1733,20260901,1,5,3317455.5,1492854.98,1161109.42,1824600.52,663491.1
1734,20260901,1,6,5890061.95,2650527.88,2061521.68,3239534.07,1178012.39
1735,20260901,1,7,7313846.1,3291230.74,2559846.13,4022615.36,1462769.23
1736,20260901,1,8,6655160.87,2994822.39,2329306.3,3660338.48,1331032.18
1737,20260901,1,9,5359826.75,2411922.04,1875939.36,2947904.71,1071965.35
1738,20260901,1,10,4125906.97,1856658.14,1444067.44,2269248.83,825181.39
1739,20260901,1,11,2622928.04,1180317.62,918024.81,1442610.42,524585.61
1740,20260901,1,12,8713226.91,3920952.11,3049629.42,4792274.8,1742645.38
1741,20260901,1,13,5235750.8,2356087.86,1832512.78,2879662.94,1047150.16
1742,20260901,1,14,3793172.87,1706927.79,1327610.5,2086245.08,758634.58
1743,20260901,1,15,2487661.18,1119447.53,870681.41,1368213.65,497532.24
1744,20260901,1,16,4695949.65,2113177.34,1643582.38,2582772.31,939189.93
1745,20260901,1,17,6118783.9,2753452.76,2141574.37,3365331.14,1223756.77
1746,20260901,1,18,7080515.02,3186231.76,2478180.26,3894283.26,1416103.0
1747,20260901,2,1,7126628.89,2137988.67,2494320.11,4988640.22,2494320.11
1748,20260901,2,2,4601114.97,1380334.49,1610390.24,3220780.48,1610390.24
1749,20260901,2,3,4719654.77,1415896.43,1651879.17,3303758.34,1651879.17
1750,20260901,2,4,7307577.23,2192273.17,2557652.03,5115304.06,2557652.03
1751,20260901,2,5,4932471.06,1479741.32,1726364.87,3452729.74,1726364.87
1752,20260901,2,6,7168745.84,2150623.75,2509061.04,5018122.09,2509061.05
1753,20260901,2,7,7140232.76,2142069.83,2499081.47,4998162.93,2499081.46
1754,20260901,2,8,5876687.4,1763006.22,2056840.59,4113681.18,2056840.59
1755,20260901,2,9,5842018.26,1752605.48,2044706.39,4089412.78,2044706.39
1756,20260901,2,10,7923350.0,2377005.0,2773172.5,5546345.0,2773172.5
1757,20260901,2,11,7409898.47,2222969.54,2593464.46,5186928.93,2593464.47
1758,20260901,2,12,9044508.46,2713352.54,3165577.96,6331155.92,3165577.96
1759,20260901,2,13,7455535.53,2236660.66,2609437.44,5218874.87,2609437.43
1760,20260901,2,14,5738576.33,1721572.9,2008501.72,4017003.43,2008501.71
1761,20260901,2,15,5003785.02,1501135.51,1751324.76,3502649.51,1751324.75
1762,20260901,2,16,6717210.86,2015163.26,2351023.8,4702047.6,2351023.8
1763,20260901,2,17,7967147.17,2390144.15,2788501.51,5577003.02,2788501.51
1764,20260901,2,18,6464358.74,1939307.62,2262525.56,4525051.12,2262525.56
1765,20260901,3,1,6197457.12,2169109.99,2169109.99,4028347.13,1859237.14
1766,20260901,3,2,2657205.89,930022.06,930022.06,1727183.83,797161.77
1767,20260901,3,3,3441046.79,1204366.38,1204366.38,2236680.41,1032314.03
1768,20260901,3,4,4512835.65,1579492.48,1579492.48,2933343.17,1353850.69
1769,20260901,3,5,5395027.52,1888259.63,1888259.63,3506767.89,1618508.26
1770,20260901,3,6,5379669.06,1882884.17,1882884.17,3496784.89,1613900.72
1771,20260901,3,7,4345103.33,1520786.17,1520786.17,2824317.16,1303530.99
1772,20260901,3,8,4172521.54,1460382.54,1460382.54,2712139.0,1251756.46
1773,20260901,3,9,8113148.29,2839601.9,2839601.9,5273546.39,2433944.49
1774,20260901,3,10,8188801.37,2866080.48,2866080.48,5322720.89,2456640.41
1775,20260901,3,11,4089956.38,1431484.73,1431484.73,2658471.65,1226986.92
1776,20260901,3,12,4545493.13,1590922.6,1590922.6,2954570.53,1363647.93
1777,20260901,3,13,8687010.28,3040453.6,3040453.6,5646556.68,2606103.08
1778,20260901,3,14,4632244.15,1621285.45,1621285.45,3010958.7,1389673.25
1779,20260901,3,15,4564156.56,1597454.8,1597454.8,2966701.76,1369246.96
1780,20260901,3,16,3144865.19,1100702.82,1100702.82,2044162.37,943459.55
1781,20260901,3,17,3821673.86,1337585.85,1337585.85,2484088.01,1146502.16
1782,20260901,3,18,7704563.22,2696597.13,2696597.13,5007966.09,2311368.96
1783,20261001,1,1,8475796.47,3814108.41,2966528.76,4661688.06,1695159.3
1784,20261001,1,2,7250388.87,3262674.99,2537636.1,3987713.88,1450077.78
1785,20261001,1,3,3080227.06,1386102.18,1078079.47,1694124.88,616045.41
1786,20261001,1,4,6382940.48,2872323.22,2234029.17,3510617.26,1276588.09
1787,20261001,1,5,8987516.75,4044382.54,3145630.86,4943134.21,1797503.35
1788,20261001,1,6,6653860.67,2994237.3,2328851.23,3659623.37,1330772.14
1789,20261001,1,7,9530342.99,4288654.35,3335620.05,5241688.64,1906068.59
1790,20261001,1,8,8505509.8,3827479.41,2976928.43,4678030.39,1701101.96
1791,20261001,1,9,4307976.44,1938589.4,1507791.75,2369387.04,861595.29
1792,20261001,1,10,5853709.95,2634169.48,2048798.48,3219540.47,1170741.99
1793,20261001,1,11,5724672.01,2576102.4,2003635.2,3148569.61,1144934.41
1794,20261001,1,12,5812981.1,2615841.5,2034543.38,3197139.6,1162596.22
1795,20261001,1,13,4500386.21,2025173.79,1575135.17,2475212.42,900077.25
1796,20261001,1,14,3138505.55,1412327.5,1098476.94,1726178.05,627701.11
1797,20261001,1,15,3580668.49,1611300.82,1253233.97,1969367.67,716133.7
1798,20261001,1,16,9452232.95,4253504.83,3308281.53,5198728.12,1890446.59
1799,20261001,1,17,8491465.71,3821159.57,2972013.0,4670306.14,1698293.14
1800,20261001,1,18,5211816.76,2345317.54,1824135.87,2866499.22,1042363.35
1801,20261001,2,1,3820964.73,1146289.42,1337337.66,2674675.31,1337337.65
1802,20261001,2,2,7662745.55,2298823.66,2681960.94,5363921.89,2681960.95
1803,20261001,2,3,3022512.75,906753.82,1057879.46,2115758.93,1057879.47
1804,20261001,2,4,3714882.15,1114464.64,1300208.75,2600417.51,1300208.76
1805,20261001,2,5,7924233.54,2377270.06,2773481.74,5546963.48,2773481.74
1806,20261001,2,6,3093493.74,928048.12,1082722.81,2165445.62,1082722.81
1807,20261001,2,7,2451607.71,735482.31,858062.7,1716125.4,858062.7
1808,20261001,2,8,8439311.84,2531793.55,2953759.14,5907518.29,2953759.15
1809,20261001,2,9,6460119.43,1938035.83,2261041.8,4522083.6,2261041.8
1810,20261001,2,10,3510907.04,1053272.11,1228817.46,2457634.93,1228817.47
1811,20261001,2,11,5420762.03,1626228.61,1897266.71,3794533.42,1897266.71
1812,20261001,2,12,5932927.46,1779878.24,2076524.61,4153049.22,2076524.61
1813,20261001,2,13,4841531.47,1452459.44,1694536.01,3389072.03,1694536.02
1814,20261001,2,14,3685697.29,1105709.19,1289994.05,2579988.1,1289994.05
1815,20261001,2,15,4061554.08,1218466.22,1421543.93,2843087.86,1421543.93
1816,20261001,2,16,4259600.77,1277880.23,1490860.27,2981720.54,1490860.27
1817,20261001,2,17,6013281.21,1803984.36,2104648.42,4209296.85,2104648.43
1818,20261001,2,18,6538225.91,1961467.77,2288379.07,4576758.14,2288379.07
1819,20261001,3,1,6451786.1,2258125.13,2258125.13,4193660.97,1935535.84
1820,20261001,3,2,9158190.79,3205366.78,3205366.78,5952824.01,2747457.23
1821,20261001,3,3,7916398.94,2770739.63,2770739.63,5145659.31,2374919.68
1822,20261001,3,4,4530386.92,1585635.42,1585635.42,2944751.5,1359116.08
1823,20261001,3,5,5806584.03,2032304.41,2032304.41,3774279.62,1741975.21
1824,20261001,3,6,7152167.35,2503258.57,2503258.57,4648908.78,2145650.21
1825,20261001,3,7,7863802.21,2752330.77,2752330.77,5111471.44,2359140.67
1826,20261001,3,8,2681894.89,938663.21,938663.21,1743231.68,804568.47
1827,20261001,3,9,3247471.49,1136615.02,1136615.02,2110856.47,974241.45
1828,20261001,3,10,5670664.24,1984732.48,1984732.48,3685931.76,1701199.28
1829,20261001,3,11,8376576.39,2931801.74,2931801.74,5444774.65,2512972.91
1830,20261001,3,12,7191932.58,2517176.4,2517176.4,4674756.18,2157579.78
1831,20261001,3,13,8125105.68,2843786.99,2843786.99,5281318.69,2437531.7
1832,20261001,3,14,3307028.94,1157460.13,1157460.13,2149568.81,992108.68
1833,20261001,3,15,7818059.84,2736320.94,2736320.94,5081738.9,2345417.96
1834,20261001,3,16,5500986.44,1925345.25,1925345.25,3575641.19,1650295.94
1835,20261001,3,17,8296757.01,2903864.95,2903864.95,5392892.06,2489027.11
1836,20261001,3,18,5222892.06,1828012.22,1828012.22,3394879.84,1566867.62
1837,20261101,1,1,4136275.64,1861324.04,1447696.47,2274951.6,827255.13
1838,20261101,1,2,10599093.7,4769592.16,3709682.79,5829501.54,2119818.75
1839,20261101,1,3,3259627.53,1466832.39,1140869.64,1792795.14,651925.5
1840,20261101,1,4,8916435.14,4012395.81,3120752.3,4904039.33,1783287.03
1841,20261101,1,5,7137769.42,3211996.24,2498219.3,3925773.18,1427553.88
1842,20261101,1,6,3372857.69,1517785.96,1180500.19,1855071.73,674571.54
1843,20261101,1,7,10530815.42,4738866.94,3685785.4,5791948.48,2106163.08
1844,20261101,1,8,7485967.23,3368685.25,2620088.53,4117281.98,1497193.45
1845,20261101,1,9,2847577.5,1281409.88,996652.12,1566167.62,569515.5
1846,20261101,1,10,2714589.05,1221565.07,950106.17,1493023.98,542917.81
1847,20261101,1,11,5584834.22,2513175.4,1954691.98,3071658.82,1116966.84
1848,20261101,1,12,9038028.34,4067112.75,3163309.92,4970915.59,1807605.67
1849,20261101,1,13,3570203.56,1606591.6,1249571.25,1963611.96,714040.71
1850,20261101,1,14,6863484.85,3088568.18,2402219.7,3774916.67,1372696.97
1851,20261101,1,15,7167451.87,3225353.34,2508608.15,3942098.53,1433490.38
1852,20261101,1,16,9887605.05,4449422.27,3460661.77,5438182.78,1977521.01
1853,20261101,1,17,6172961.58,2777832.71,2160536.55,3395128.87,1234592.32
1854,20261101,1,18,6343994.84,2854797.68,2220398.19,3489197.16,1268798.97
1855,20261101,2,1,6947284.38,2084185.31,2431549.53,4863099.07,2431549.54
1856,20261101,2,2,4081692.3,1224507.69,1428592.3,2857184.61,1428592.31
1857,20261101,2,3,6575471.71,1972641.51,2301415.1,4602830.2,2301415.1
1858,20261101,2,4,3079370.51,923811.15,1077779.68,2155559.36,1077779.68
1859,20261101,2,5,9626429.15,2887928.74,3369250.2,6738500.41,3369250.21
1860,20261101,2,6,5184847.53,1555454.26,1814696.64,3629393.27,1814696.63
1861,20261101,2,7,3867395.16,1160218.55,1353588.31,2707176.61,1353588.3
1862,20261101,2,8,5294879.6,1588463.88,1853207.86,3706415.72,1853207.86
1863,20261101,2,9,4888570.05,1466571.02,1710999.52,3421999.03,1710999.51
1864,20261101,2,10,3344679.74,1003403.92,1170637.91,2341275.82,1170637.91
1865,20261101,2,11,9625589.01,2887676.7,3368956.15,6737912.31,3368956.16
1866,20261101,2,12,9429464.1,2828839.23,3300312.43,6600624.87,3300312.44
1867,20261101,2,13,9730874.28,2919262.28,3405806.0,6811612.0,3405806.0
1868,20261101,2,14,6973191.85,2091957.55,2440617.15,4881234.3,2440617.15
1869,20261101,2,15,5412078.56,1623623.57,1894227.5,3788454.99,1894227.49
1870,20261101,2,16,6100599.23,1830179.77,2135209.73,4270419.46,2135209.73
1871,20261101,2,17,4080850.69,1224255.21,1428297.74,2856595.48,1428297.74
1872,20261101,2,18,5648194.92,1694458.48,1976868.22,3953736.44,1976868.22
1873,20261101,3,1,3113487.95,1089720.78,1089720.78,2023767.17,934046.39
1874,20261101,3,2,7916866.91,2770903.42,2770903.42,5145963.49,2375060.07
1875,20261101,3,3,5870193.57,2054567.75,2054567.75,3815625.82,1761058.07
1876,20261101,3,4,7086918.93,2480421.63,2480421.63,4606497.3,2126075.67
1877,20261101,3,5,3329860.37,1165451.13,1165451.13,2164409.24,998958.11
1878,20261101,3,6,4450526.36,1557684.23,1557684.23,2892842.13,1335157.9
1879,20261101,3,7,4819188.51,1686715.98,1686715.98,3132472.53,1445756.55
1880,20261101,3,8,2744927.94,960724.78,960724.78,1784203.16,823478.38
1881,20261101,3,9,2997621.49,1049167.52,1049167.52,1948453.97,899286.45
1882,20261101,3,10,9310689.29,3258741.25,3258741.25,6051948.04,2793206.79
1883,20261101,3,11,5808408.88,2032943.11,2032943.11,3775465.77,1742522.66
1884,20261101,3,12,4538657.39,1588530.09,1588530.09,2950127.3,1361597.21
1885,20261101,3,13,6460656.65,2261229.83,2261229.83,4199426.82,1938196.99
1886,20261101,3,14,4697067.65,1643973.68,1643973.68,3053093.97,1409120.29
1887,20261101,3,15,6788320.63,2375912.22,2375912.22,4412408.41,2036496.19
1888,20261101,3,16,7319433.7,2561801.8,2561801.79,4757631.9,2195830.11
1889,20261101,3,17,7094945.54,2483230.94,2483230.94,4611714.6,2128483.66
1890,20261101,3,18,6155679.44,2154487.8,2154487.8,4001191.64,1846703.84
1891,20261201,1,1,9182295.51,4132032.98,3213803.43,5050262.53,1836459.1
1892,20261201,1,2,10626864.19,4782088.89,3719402.47,5844775.3,2125372.83
1893,20261201,1,3,4670948.29,2101926.73,1634831.9,2569021.56,934189.66
1894,20261201,1,4,10213657.29,4596145.78,3574780.05,5617511.51,2042731.46
1895,20261201,1,5,9963060.26,4483377.12,3487071.09,5479683.14,1992612.05
1896,20261201,1,6,7399222.45,3329650.1,2589727.86,4069572.35,1479844.49
1897,20261201,1,7,2821690.15,1269760.57,987591.55,1551929.58,564338.03
1898,20261201,1,8,7105943.95,3197674.78,2487080.38,3908269.17,1421188.79
1899,20261201,1,9,6144868.81,2765190.96,2150704.08,3379677.85,1228973.77
1900,20261201,1,10,11057411.5,4975835.18,3870094.02,6081576.32,2211482.3
1901,20261201,1,11,3320554.87,1494249.69,1162194.2,1826305.18,664110.98
1902,20261201,1,12,6585761.89,2963592.85,2305016.66,3622169.04,1317152.38
1903,20261201,1,13,9112111.38,4100450.12,3189238.98,5011661.26,1822422.28
1904,20261201,1,14,4856497.1,2185423.69,1699773.98,2671073.41,971299.43
1905,20261201,1,15,11126005.62,5006702.53,3894101.97,6119303.09,2225201.12
1906,20261201,1,16,2971314.94,1337091.72,1039960.23,1634223.22,594262.99
1907,20261201,1,17,3517826.51,1583021.93,1231239.28,1934804.58,703565.3
1908,20261201,1,18,4002606.99,1801173.15,1400912.45,2201433.84,800521.39
1909,20261201,2,1,6442871.71,1932861.51,2255005.1,4510010.2,2255005.1
1910,20261201,2,2,7499581.05,2249874.32,2624853.37,5249706.73,2624853.36
1911,20261201,2,3,4702919.94,1410875.98,1646021.98,3292043.96,1646021.98
1912,20261201,2,4,10013118.78,3003935.63,3504591.57,7009183.15,3504591.58
1913,20261201,2,5,5632724.62,1689817.39,1971453.62,3942907.23,1971453.61
1914,20261201,2,6,5637698.47,1691309.54,1973194.46,3946388.93,1973194.47
1915,20261201,2,7,4202904.45,1260871.34,1471016.56,2942033.11,1471016.55
1916,20261201,2,8,2860204.4,858061.32,1001071.54,2002143.08,1001071.54
1917,20261201,2,9,3625061.33,1087518.4,1268771.47,2537542.93,1268771.46
1918,20261201,2,10,4587111.23,1376133.37,1605488.93,3210977.86,1605488.93
1919,20261201,2,11,10310511.89,3093153.57,3608679.16,7217358.32,3608679.16
1920,20261201,2,12,5747281.69,1724184.51,2011548.59,4023097.18,2011548.59
1921,20261201,2,13,9527080.52,2858124.16,3334478.18,6668956.36,3334478.18
1922,20261201,2,14,5928311.79,1778493.54,2074909.13,4149818.25,2074909.12
1923,20261201,2,15,7878233.35,2363470.0,2757381.67,5514763.35,2757381.68
1924,20261201,2,16,6371211.4,1911363.42,2229923.99,4459847.98,2229923.99
1925,20261201,2,17,7023353.88,2107006.16,2458173.86,4916347.72,2458173.86
1926,20261201,2,18,3130692.88,939207.86,1095742.51,2191485.02,1095742.51
1927,20261201,3,1,4348227.98,1521879.79,1521879.79,2826348.19,1304468.4
1928,20261201,3,2,2961531.31,1036535.96,1036535.96,1924995.35,888459.39
1929,20261201,3,3,10147248.96,3551537.14,3551537.14,6595711.82,3044174.68
1930,20261201,3,4,2951161.07,1032906.37,1032906.37,1918254.7,885348.33
1931,20261201,3,5,3872943.71,1355530.3,1355530.3,2517413.41,1161883.11
1932,20261201,3,6,6491442.43,2272004.85,2272004.85,4219437.58,1947432.73
1933,20261201,3,7,7538613.08,2638514.58,2638514.58,4900098.5,2261583.92
1934,20261201,3,8,8266595.94,2893308.58,2893308.58,5373287.36,2479978.78
1935,20261201,3,9,8901442.04,3115504.71,3115504.71,5785937.33,2670432.62
1936,20261201,3,10,8366833.14,2928391.6,2928391.6,5438441.54,2510049.94
1937,20261201,3,11,9880938.19,3458328.37,3458328.37,6422609.82,2964281.45
1938,20261201,3,12,2896198.63,1013669.52,1013669.52,1882529.11,868859.59
